03/07/2019 16:54:30,loc371,31
03/07/2019 16:59:30,loc371,28
03/07/2019 17:04:30,loc371,29
03/07/2019 17:09:30,loc371,32
03/07/2019 17:14:30,loc371,35
03/07/2019 17:19:30,loc371,28
03/07/2019 17:24:30,loc371,33
03/07/2019 17:29:30,loc371,29
03/07/2019 17:34:30,loc371,34
03/07/2019 17:39:30,loc371,28
03/07/2019 17:44:30,loc371,32
03/07/2019 17:49:30,loc371,34
03/07/2019 17:54:30,loc371,30
03/07/2019 17:59:30,loc371,31
03/07/2019 18:04:30,loc371,35
03/07/2019 18:09:30,loc371,29
03/07/2019 18:14:30,loc371,28
03/07/2019 18:19:30,loc371,28
03/07/2019 18:24:30,loc371,30
03/07/2019 18:29:30,loc371,35
03/07/2019 18:34:30,loc371,28
03/07/2019 18:39:30,loc371,31
03/07/2019 18:44:30,loc371,32
03/07/2019 18:49:30,loc371,32
03/07/2019 18:54:30,loc371,28
03/07/2019 18:59:30,loc371,28
03/07/2019 19:04:30,loc371,29
03/07/2019 19:09:30,loc371,29
03/07/2019 19:14:30,loc371,31
03/07/2019 19:19:30,loc371,30
03/07/2019 19:24:30,loc371,29
03/07/2019 19:29:30,loc371,34
03/07/2019 19:34:30,loc371,35
03/07/2019 19:39:30,loc371,28
03/07/2019 19:44:30,loc371,29
03/07/2019 19:49:30,loc371,29
03/07/2019 19:54:30,loc371,37
03/07/2019 19:59:30,loc371,28
03/07/2019 20:04:30,loc371,31
03/07/2019 20:09:30,loc371,31
03/07/2019 20:14:30,loc371,28
03/07/2019 20:19:30,loc371,31
03/07/2019 20:24:30,loc371,29
03/07/2019 20:29:30,loc371,28
03/07/2019 20:34:30,loc371,28
03/07/2019 20:39:30,loc371,35
03/07/2019 20:44:30,loc371,28
03/07/2019 20:49:30,loc371,31
03/07/2019 20:54:30,loc371,36
03/07/2019 20:59:30,loc371,31
03/07/2019 21:04:30,loc371,28
03/07/2019 21:09:30,loc371,28
03/07/2019 21:14:30,loc371,29
03/07/2019 21:19:30,loc371,36
03/07/2019 21:24:30,loc371,34
03/07/2019 21:29:30,loc371,28
03/07/2019 21:34:30,loc371,28
03/07/2019 21:39:30,loc371,29
03/07/2019 21:44:30,loc371,28
03/07/2019 21:49:30,loc371,30
03/07/2019 21:54:30,loc371,29
03/07/2019 21:59:30,loc371,30
03/07/2019 22:04:30,loc371,30
03/07/2019 22:09:30,loc371,31
03/07/2019 22:14:30,loc371,30
03/07/2019 22:19:30,loc371,28
03/07/2019 22:24:30,loc371,32
03/07/2019 22:29:30,loc371,28
03/07/2019 22:34:30,loc371,37
03/07/2019 22:39:30,loc371,28
03/07/2019 22:44:30,loc371,28
03/07/2019 22:49:30,loc371,33
03/07/2019 22:54:30,loc371,32
03/07/2019 22:59:30,loc371,28
03/07/2019 23:04:30,loc371,29
03/07/2019 23:09:30,loc371,30
03/07/2019 23:14:30,loc371,29
03/07/2019 23:19:30,loc371,28
03/07/2019 23:24:30,loc371,28
03/07/2019 23:29:30,loc371,28
03/07/2019 23:34:30,loc371,34
03/07/2019 23:39:30,loc371,28
03/07/2019 23:44:30,loc371,35
03/07/2019 23:49:30,loc371,36
03/07/2019 23:54:30,loc371,37
03/07/2019 23:59:30,loc371,32
03/08/2019 00:04:30,loc371,31
03/08/2019 00:09:30,loc371,33
03/08/2019 00:14:30,loc371,29
03/08/2019 00:19:30,loc371,29
03/08/2019 00:24:30,loc371,29
03/08/2019 00:29:30,loc371,28
03/08/2019 00:34:30,loc371,36
03/08/2019 00:39:30,loc371,33
03/08/2019 00:44:30,loc371,29
03/08/2019 00:49:30,loc371,29
03/08/2019 00:54:30,loc371,31
03/08/2019 00:59:30,loc371,29
03/08/2019 01:04:30,loc371,28
03/08/2019 01:09:30,loc371,28
03/08/2019 01:14:30,loc371,28
03/08/2019 01:19:30,loc371,29
03/08/2019 01:24:30,loc371,30
03/08/2019 01:29:30,loc371,29
03/08/2019 01:34:30,loc371,37
03/08/2019 01:39:30,loc371,30
03/08/2019 01:44:30,loc371,29
03/08/2019 01:49:30,loc371,32
03/08/2019 01:54:30,loc371,33
03/08/2019 01:59:30,loc371,32
03/08/2019 02:04:30,loc371,35
03/08/2019 02:09:30,loc371,33
03/08/2019 02:14:30,loc371,29
03/08/2019 02:19:30,loc371,33
03/08/2019 02:24:30,loc371,29
03/08/2019 02:29:30,loc371,31
03/08/2019 02:34:30,loc371,30
03/08/2019 02:39:30,loc371,33
03/08/2019 02:44:30,loc371,33
03/08/2019 02:49:30,loc371,28
03/08/2019 02:54:30,loc371,29
03/08/2019 02:59:30,loc371,28
03/08/2019 03:04:30,loc371,31
03/08/2019 03:09:30,loc371,28
03/08/2019 03:14:30,loc371,29
03/08/2019 03:19:30,loc371,28
03/08/2019 03:24:30,loc371,29
03/08/2019 03:29:30,loc371,31
03/08/2019 03:34:30,loc371,29
03/08/2019 03:39:30,loc371,30
03/08/2019 03:44:30,loc371,31
03/08/2019 03:49:30,loc371,28
03/08/2019 03:54:30,loc371,28
03/08/2019 03:59:30,loc371,32
03/08/2019 04:04:30,loc371,29
03/08/2019 04:09:30,loc371,28
03/08/2019 04:14:30,loc371,28
03/08/2019 04:19:30,loc371,28
03/08/2019 04:24:30,loc371,28
03/08/2019 04:29:30,loc371,30
03/08/2019 04:34:30,loc371,33
03/08/2019 04:39:30,loc371,30
03/08/2019 04:44:30,loc371,31
03/08/2019 04:49:30,loc371,34
03/08/2019 04:54:30,loc371,29
03/08/2019 04:59:30,loc371,29
03/08/2019 05:04:30,loc371,35
03/08/2019 05:09:30,loc371,34
03/08/2019 05:14:30,loc371,33
03/08/2019 05:19:30,loc371,34
03/08/2019 05:24:30,loc371,35
03/08/2019 05:29:30,loc371,28
03/08/2019 05:34:30,loc371,37
03/08/2019 05:39:30,loc371,28
03/08/2019 05:44:30,loc371,29
03/08/2019 05:49:30,loc371,28
03/08/2019 05:54:30,loc371,29
03/08/2019 05:59:30,loc371,32
03/08/2019 06:04:30,loc371,28
03/08/2019 06:09:30,loc371,28
03/08/2019 06:14:30,loc371,34
03/08/2019 06:19:30,loc371,32
03/08/2019 06:24:30,loc371,28
03/08/2019 06:29:30,loc371,29
03/08/2019 06:34:30,loc371,29
03/08/2019 06:39:30,loc371,30
03/08/2019 06:44:30,loc371,29
03/08/2019 06:49:30,loc371,34
03/08/2019 06:54:30,loc371,28
03/08/2019 06:59:30,loc371,36
03/08/2019 07:04:30,loc371,30
03/04/2019 19:49:30,loc372,26
03/04/2019 19:54:30,loc372,24
03/04/2019 19:59:30,loc372,25
03/04/2019 20:04:30,loc372,24
03/04/2019 20:09:30,loc372,26
03/04/2019 20:14:30,loc372,24
03/04/2019 20:19:30,loc372,23
03/04/2019 20:24:30,loc372,23
03/04/2019 20:29:30,loc372,23
03/04/2019 20:34:30,loc372,28
03/04/2019 20:39:30,loc372,25
03/04/2019 20:44:30,loc372,23
03/04/2019 20:49:30,loc372,24
03/04/2019 20:54:30,loc372,25
03/04/2019 20:59:30,loc372,24
03/04/2019 21:04:30,loc372,24
03/04/2019 21:09:30,loc372,24
03/04/2019 21:14:30,loc372,23
03/04/2019 21:19:30,loc372,26
03/04/2019 21:24:30,loc372,24
03/04/2019 21:29:30,loc372,23
03/04/2019 21:34:30,loc372,23
03/04/2019 21:39:30,loc372,23
03/04/2019 21:44:30,loc372,29
03/04/2019 21:49:30,loc372,24
03/04/2019 21:54:30,loc372,23
03/04/2019 21:59:30,loc372,26
03/04/2019 22:04:30,loc372,24
03/04/2019 22:09:30,loc372,25
03/04/2019 22:14:30,loc372,24
03/04/2019 22:19:30,loc372,29
03/04/2019 22:24:30,loc372,24
03/04/2019 22:29:30,loc372,23
03/04/2019 22:34:30,loc372,24
03/04/2019 22:39:30,loc372,23
03/04/2019 22:44:30,loc372,23
03/04/2019 22:49:30,loc372,23
03/04/2019 22:54:30,loc372,25
03/04/2019 22:59:30,loc372,26
03/04/2019 23:04:30,loc372,28
03/04/2019 23:09:30,loc372,25
03/04/2019 23:14:30,loc372,23
03/04/2019 23:19:30,loc372,32
03/04/2019 23:24:30,loc372,24
03/04/2019 23:29:30,loc372,23
03/04/2019 23:34:30,loc372,26
03/04/2019 23:39:30,loc372,28
03/04/2019 23:44:30,loc372,23
03/04/2019 23:49:30,loc372,23
03/04/2019 23:54:30,loc372,24
03/04/2019 23:59:30,loc372,25
03/05/2019 00:04:30,loc372,23
03/05/2019 00:09:30,loc372,29
03/05/2019 00:14:30,loc372,30
03/05/2019 00:19:30,loc372,23
03/05/2019 00:24:30,loc372,25
03/05/2019 00:29:30,loc372,25
03/05/2019 00:34:30,loc372,26
03/05/2019 00:39:30,loc372,23
03/05/2019 00:44:30,loc372,24
03/05/2019 00:49:30,loc372,28
03/05/2019 00:54:30,loc372,23
03/05/2019 00:59:30,loc372,24
03/05/2019 01:04:30,loc372,26
03/05/2019 01:09:30,loc372,26
03/05/2019 01:14:30,loc372,23
03/05/2019 01:19:30,loc372,27
03/05/2019 01:24:30,loc372,28
03/05/2019 01:29:30,loc372,28
03/05/2019 01:34:30,loc372,23
03/05/2019 01:39:30,loc372,25
03/05/2019 01:44:30,loc372,23
03/05/2019 01:49:30,loc372,24
03/05/2019 01:54:30,loc372,27
03/05/2019 01:59:30,loc372,23
03/05/2019 02:04:30,loc372,23
03/05/2019 02:09:30,loc372,27
03/05/2019 02:14:30,loc372,29
03/05/2019 02:19:30,loc372,24
03/05/2019 02:24:30,loc372,24
03/05/2019 02:29:30,loc372,29
03/05/2019 02:34:30,loc372,28
03/05/2019 02:39:30,loc372,30
03/05/2019 02:44:30,loc372,23
03/05/2019 02:49:30,loc372,23
03/05/2019 02:54:30,loc372,26
03/05/2019 02:59:30,loc372,23
